programmeCourseId,studyYear,academicYear_programmeCourse,courseType,ConsistsOf,Includes
PC5019,1,2021-2022,elective,1175,10073
PC5020,1,2021-2022,elective,1107,10073
PC5021,1,2021-2022,elective,1017,10073
PC5022,1,2022-2023,compulsory,1174,10073
PC5023,1,2022-2023,compulsory-elective,1280,10073
PC5024,1,2022-2023,compulsory-elective,1281,10073
PC5025,1,2022-2023,compulsory-elective,1173,10073
PC5026,1,2022-2023,compulsory-elective,1013,10073
PC5027,1,2022-2023,compulsory-elective,1291,10073
PC5028,1,2022-2023,compulsory-elective,1194,10073
PC5029,1,2022-2023,compulsory-elective,1175,10073
PC5030,1,2022-2023,compulsory-elective,1048,10073
PC5031,1,2023-2024,compulsory,1296,10073
PC5032,1,2023-2024,compulsory,1064,10073
PC5033,1,2023-2024,compulsory-elective,1171,10073
PC5034,1,2023-2024,compulsory-elective,1149,10073
PC5035,1,2023-2024,compulsory-elective,1060,10073
PC5036,1,2023-2024,compulsory-elective,1045,10073
PC5037,1,2023-2024,elective,1276,10073
PC5038,1,2023-2024,elective,1190,10073
PC5039,1,2023-2024,elective,1180,10073
PC5040,1,2023-2024,elective,1169,10073
PC5041,1,2023-2024,elective,1119,10073
PC5042,1,2023-2024,elective,1055,10073
PC5043,2,2013-2014,compulsory,1217,10073
PC5044,2,2013-2014,compulsory-elective,1147,10073
PC5045,2,2013-2014,compulsory-elective,1065,10073
PC5046,2,2013-2014,elective,1251,10073
PC5047,2,2013-2014,elective,1238,10073
PC5048,2,2013-2014,elective,1202,10073
PC5049,2,2013-2014,elective,1195,10073
PC5050,2,2013-2014,elective,1181,10073
PC5051,2,2013-2014,elective,1089,10073
PC5052,2,2014-2015,compulsory,1297,10073
PC5053,2,2014-2015,compulsory-elective,1175,10073
PC5054,2,2014-2015,compulsory-elective,1148,10073
PC5055,2,2014-2015,compulsory-elective,1126,10073
PC5056,2,2014-2015,compulsory-elective,1096,10073
PC5057,2,2014-2015,elective,1289,10073
PC5058,2,2014-2015,elective,1276,10073
PC5059,2,2014-2015,elective,1220,10073
PC5060,2,2014-2015,elective,1057,10073
PC5061,2,2014-2015,elective,1054,10073
PC5062,2,2015-2016,compulsory,1017,10073
PC5063,2,2015-2016,compulsory-elective,1232,10073
PC5064,2,2015-2016,compulsory-elective,1167,10073
PC5065,2,2015-2016,compulsory-elective,1105,10073
PC5066,2,2015-2016,elective,1272,10073
PC5067,2,2015-2016,elective,1270,10073
PC5068,2,2015-2016,elective,1193,10073
PC5069,2,2015-2016,elective,1153,10073
PC5070,2,2015-2016,elective,1056,10073
PC5071,2,2015-2016,elective,1032,10073
PC5072,2,2016-2017,compulsory,1265,10073
PC5073,2,2016-2017,compulsory-elective,1087,10073
PC5074,2,2016-2017,compulsory-elective,1018,10073
PC5075,2,2016-2017,compulsory-elective,1004,10073
PC5076,2,2016-2017,elective,1262,10073
PC5077,2,2016-2017,elective,1252,10073
PC5078,2,2016-2017,elective,1117,10073
PC5079,2,2016-2017,elective,1061,10073
PC5080,2,2017-2018,compulsory,1179,10073
PC5081,2,2017-2018,compulsory,1094,10073
PC5082,2,2017-2018,compulsory-elective,1245,10073
PC5083,2,2017-2018,compulsory-elective,1202,10073
PC5084,2,2017-2018,compulsory-elective,1075,10073
PC5085,2,2017-2018,compulsory-elective,1072,10073
PC5086,2,2017-2018,elective,1280,10073
PC5087,2,2017-2018,elective,1255,10073
PC5088,2,2017-2018,elective,1170,10073
PC5089,2,2017-2018,elective,1101,10073
PC5090,2,2017-2018,elective,1085,10073
PC5091,2,2017-2018,elective,1059,10073
PC5092,2,2018-2019,compulsory,1158,10073
PC5093,2,2018-2019,compulsory-elective,1292,10073
PC5094,2,2018-2019,compulsory-elective,1259,10073
PC5095,2,2018-2019,compulsory-elective,1220,10073
PC5096,2,2018-2019,compulsory-elective,1132,10073
PC5097,2,2018-2019,elective,1296,10073
PC5098,2,2018-2019,elective,1211,10073
PC5099,2,2018-2019,elective,1204,10073
PC5100,2,2018-2019,elective,1135,10073
PC5101,2,2018-2019,elective,1077,10073
PC5102,2,2018-2019,elective,1004,10073
PC5103,2,2019-2020,compulsory,1030,10073
PC5104,2,2019-2020,compulsory,1010,10073
PC5105,2,2019-2020,compulsory-elective,1287,10073
PC5106,2,2019-2020,compulsory-elective,1226,10073
PC5107,2,2019-2020,compulsory-elective,1210,10073
PC5108,2,2019-2020,compulsory-elective,1085,10073
PC5109,2,2019-2020,compulsory-elective,1275,10073
PC5110,2,2019-2020,compulsory-elective,1214,10073
PC5111,2,2019-2020,compulsory-elective,1151,10073
PC5112,2,2019-2020,compulsory-elective,1139,10073
PC5113,2,2020-2021,compulsory,1140,10073
PC5114,2,2020-2021,compulsory,1127,10073
PC5115,2,2020-2021,compulsory,1167,10073
PC5116,2,2020-2021,compulsory,1066,10073
PC5117,2,2020-2021,elective,1238,10073
PC5118,2,2020-2021,elective,1174,10073
PC5119,2,2020-2021,elective,1136,10073
PC5120,2,2020-2021,elective,1049,10073
PC5121,2,2021-2022,compulsory,1163,10073
PC5122,2,2021-2022,compulsory-elective,1286,10073
PC5123,2,2021-2022,compulsory-elective,1216,10073
PC5124,2,2021-2022,compulsory-elective,1101,10073
PC5125,2,2021-2022,elective,1279,10073
PC5126,2,2021-2022,elective,1222,10073
PC5127,2,2021-2022,elective,1197,10073
PC5128,2,2021-2022,elective,1026,10073
PC5129,2,2022-2023,compulsory,1202,10073
PC5130,2,2022-2023,compulsory-elective,1297,10073
PC5131,2,2022-2023,compulsory-elective,1212,10073
PC5132,2,2022-2023,elective,1273,10073
PC5133,2,2022-2023,elective,1217,10073
PC5134,2,2022-2023,elective,1109,10073
PC5135,2,2022-2023,elective,1074,10073
PC5136,2,2022-2023,elective,1026,10073
PC5137,2,2022-2023,elective,1009,10073
PC5138,2,2023-2024,compulsory,1260,10073
PC5139,2,2023-2024,compulsory,1168,10073
PC5140,2,2023-2024,compulsory-elective,1255,10073
PC5141,2,2023-2024,compulsory-elective,1185,10073
PC5142,2,2023-2024,compulsory-elective,1108,10073
PC5143,2,2023-2024,compulsory-elective,1011,10073
PC5144,2,2023-2024,elective,1280,10073
PC5145,2,2023-2024,elective,1261,10073
PC5146,2,2023-2024,elective,1228,10073
PC5147,2,2023-2024,elective,1184,10073
PC5148,2,2023-2024,elective,1181,10073
PC5149,2,2023-2024,elective,1041,10073
PC5150,3,2013-2014,compulsory,1205,10073
PC5151,3,2013-2014,compulsory,1193,10073
PC5152,3,2013-2014,compulsory-elective,1219,10073
PC5153,3,2013-2014,compulsory-elective,1186,10073
PC5154,3,2013-2014,compulsory-elective,1174,10073
PC5155,3,2013-2014,elective,1272,10073
PC5156,3,2013-2014,elective,1229,10073
PC5157,3,2013-2014,elective,1113,10073
PC5158,3,2013-2014,elective,1112,10073
PC5159,3,2013-2014,elective,1053,10073
PC5160,3,2013-2014,elective,1003,10073
PC5161,3,2014-2015,compulsory,1236,10073
PC5162,3,2014-2015,compulsory,1168,10073
PC5163,3,2014-2015,compulsory-elective,1260,10073
PC5164,3,2014-2015,compulsory-elective,1102,10073
PC5165,3,2014-2015,compulsory-elective,1067,10073
PC5166,3,2014-2015,elective,1269,10073
PC5167,3,2014-2015,elective,1093,10073
PC5168,3,2014-2015,elective,1043,10073
PC5169,3,2014-2015,elective,1009,10073
PC5170,3,2015-2016,compulsory,1294,10073
PC5171,3,2015-2016,compulsory-elective,1160,10073
PC5172,3,2015-2016,compulsory-elective,1136,10073
PC5173,3,2015-2016,compulsory-elective,1119,10073
PC5174,3,2015-2016,elective,1266,10073
PC5175,3,2015-2016,elective,1258,10073
PC5176,3,2015-2016,elective,1189,10073
PC5177,3,2015-2016,elective,1179,10073
PC5178,3,2015-2016,elective,1090,10073
PC5179,3,2016-2017,compulsory,1166,10073
PC5180,3,2016-2017,compulsory,1040,10073
PC5181,3,2016-2017,compulsory-elective,1269,10073
PC5182,3,2016-2017,compulsory-elective,1109,10073
PC5183,3,2016-2017,compulsory-elective,1004,10073
PC5184,3,2016-2017,elective,1255,10073
PC5185,3,2016-2017,elective,1254,10073
PC5186,3,2016-2017,elective,1182,10073
PC5187,3,2016-2017,elective,1036,10073
PC5188,3,2017-2018,compulsory,1180,10073
PC5189,3,2017-2018,compulsory,1142,10073
PC5190,3,2017-2018,compulsory-elective,1252,10073
PC5191,3,2017-2018,compulsory-elective,1187,10073
PC5192,3,2017-2018,compulsory-elective,1033,10073
PC5193,3,2017-2018,elective,1283,10073
PC5194,3,2017-2018,elective,1282,10073
PC5195,3,2017-2018,elective,1245,10073
PC5196,3,2017-2018,elective,1228,10073
PC5197,3,2017-2018,elective,1134,10073
PC5198,3,2017-2018,elective,1075,10073
PC5199,3,2018-2019,compulsory,1104,10073
PC5200,3,2018-2019,compulsory,1103,10073
PC5201,3,2018-2019,compulsory,1287,10073
PC5202,3,2018-2019,compulsory,1206,10073
PC5203,3,2018-2019,elective,1270,10073
PC5204,3,2018-2019,elective,1267,10073
PC5205,3,2018-2019,elective,1258,10073
PC5206,3,2018-2019,elective,1152,10073
PC5207,3,2018-2019,elective,1110,10073
PC5208,3,2019-2020,compulsory,1145,10073
PC5209,3,2019-2020,compulsory-elective,1093,10073
PC5210,3,2019-2020,compulsory-elective,1087,10073
PC5211,3,2019-2020,compulsory-elective,1007,10073
PC5212,3,2019-2020,elective,1242,10073
PC5213,3,2019-2020,elective,1162,10073
PC5214,3,2019-2020,elective,1108,10073
PC5215,3,2019-2020,elective,1056,10073
PC5216,3,2020-2021,compulsory,1173,10073
PC5217,3,2020-2021,compulsory,1134,10073
PC5218,3,2020-2021,compulsory,1279,10073
PC5219,3,2020-2021,compulsory,1161,10073
PC5220,3,2020-2021,elective,1296,10073
PC5221,3,2020-2021,elective,1221,10073
PC5222,3,2020-2021,elective,1184,10073
PC5223,3,2020-2021,elective,1183,10073
PC5224,3,2020-2021,elective,1129,10073
PC5225,3,2020-2021,elective,1074,10073
PC5226,3,2021-2022,compulsory,1149,10073
PC5227,3,2021-2022,compulsory-elective,1289,10073
PC5228,3,2021-2022,compulsory-elective,1230,10073
PC5229,3,2021-2022,compulsory-elective,1090,10073
PC5230,3,2021-2022,elective,1260,10073
PC5231,3,2021-2022,elective,1204,10073
PC5232,3,2021-2022,elective,1098,10073
PC5233,3,2021-2022,elective,1034,10073
PC5234,3,2021-2022,elective,1017,10073
PC5235,3,2022-2023,compulsory,1271,10073
PC5236,3,2022-2023,compulsory,1250,10073
PC5237,3,2022-2023,compulsory,1102,10073
PC5238,3,2022-2023,compulsory,1044,10073
PC5239,3,2022-2023,elective,1293,10073
PC5240,3,2022-2023,elective,1281,10073
PC5241,3,2022-2023,elective,1239,10073
PC5242,3,2022-2023,elective,1194,10073
PC5243,3,2022-2023,elective,1077,10073
PC5244,3,2023-2024,compulsory,1190,10073
PC5245,3,2023-2024,compulsory,1026,10073
PC5246,3,2023-2024,compulsory,1224,10073
PC5247,3,2023-2024,compulsory,1004,10073
PC5248,3,2023-2024,elective,1294,10073
PC5249,3,2023-2024,elective,1291,10073
PC5250,3,2023-2024,elective,1263,10073
PC5251,3,2023-2024,elective,1259,10073
PC5252,3,2023-2024,elective,1108,10073
PC5253,3,2023-2024,elective,1057,10073
PC5254,1,2013-2014,compulsory,1291,10074
PC5255,1,2013-2014,compulsory,1277,10074
PC5256,1,2013-2014,compulsory,1110,10074
PC5257,1,2013-2014,compulsory,1090,10074
PC5258,1,2013-2014,elective,1290,10074
PC5259,1,2013-2014,elective,1136,10074
PC5260,1,2013-2014,elective,1126,10074
PC5261,1,2013-2014,elective,1098,10074
PC5262,1,2013-2014,elective,1080,10074
PC5263,1,2014-2015,compulsory,1024,10074
PC5264,1,2014-2015,compulsory,1006,10074
PC5265,1,2014-2015,compulsory-elective,1280,10074
PC5266,1,2014-2015,compulsory-elective,1229,10074
PC5267,1,2014-2015,compulsory-elective,1016,10074
PC5268,1,2014-2015,elective,1277,10074
PC5269,1,2014-2015,elective,1243,10074
PC5270,1,2014-2015,elective,1150,10074
PC5271,1,2014-2015,elective,1003,10074
PC5272,1,2015-2016,compulsory,1223,10074
PC5273,1,2015-2016,compulsory,1149,10074
PC5274,1,2015-2016,compulsory-elective,1295,10074
PC5275,1,2015-2016,compulsory-elective,1211,10074
PC5276,1,2015-2016,compulsory-elective,1201,10074
PC5277,1,2015-2016,compulsory-elective,1162,10074
PC5278,1,2015-2016,compulsory-elective,1259,10074
PC5279,1,2015-2016,compulsory-elective,1254,10074
PC5280,1,2015-2016,compulsory-elective,1245,10074
PC5281,1,2015-2016,compulsory-elective,1058,10074
PC5282,1,2016-2017,compulsory,1108,10074
PC5283,1,2016-2017,compulsory-elective,1139,10074
PC5284,1,2016-2017,compulsory-elective,1136,10074
PC5285,1,2016-2017,compulsory-elective,1052,10074
PC5286,1,2016-2017,compulsory-elective,1012,10074
PC5287,1,2016-2017,elective,1207,10074
PC5288,1,2016-2017,elective,1117,10074
PC5289,1,2016-2017,elective,1105,10074
PC5290,1,2016-2017,elective,1071,10074
PC5291,1,2016-2017,elective,1065,10074
PC5292,1,2017-2018,compulsory,1077,10074
PC5293,1,2017-2018,compulsory,1049,10074
PC5294,1,2017-2018,compulsory-elective,1195,10074
PC5295,1,2017-2018,compulsory-elective,1171,10074
PC5296,1,2017-2018,compulsory-elective,1115,10074
PC5297,1,2017-2018,elective,1292,10074
PC5298,1,2017-2018,elective,1290,10074
PC5299,1,2017-2018,elective,1128,10074
PC5300,1,2017-2018,elective,1044,10074
PC5301,1,2018-2019,compulsory,1131,10074
PC5302,1,2018-2019,compulsory-elective,1102,10074
PC5303,1,2018-2019,compulsory-elective,1011,10074
PC5304,1,2018-2019,elective,1288,10074
PC5305,1,2018-2019,elective,1191,10074
PC5306,1,2018-2019,elective,1163,10074
PC5307,1,2018-2019,elective,1112,10074
PC5308,1,2019-2020,compulsory,1221,10074
PC5309,1,2019-2020,compulsory,1125,10074
PC5310,1,2019-2020,compulsory-elective,1227,10074
PC5311,1,2019-2020,compulsory-elective,1178,10074
PC5312,1,2019-2020,compulsory-elective,1175,10074
PC5313,1,2019-2020,compulsory-elective,1065,10074
PC5314,1,2019-2020,compulsory-elective,1290,10074
PC5315,1,2019-2020,compulsory-elective,1254,10074
PC5316,1,2019-2020,compulsory-elective,1073,10074
PC5317,1,2019-2020,compulsory-elective,1023,10074
PC5318,1,2020-2021,compulsory,1275,10074
PC5319,1,2020-2021,compulsory,1102,10074
PC5320,1,2020-2021,compulsory-elective,1227,10074
PC5321,1,2020-2021,compulsory-elective,1201,10074
PC5322,1,2020-2021,compulsory-elective,1155,10074
PC5323,1,2020-2021,elective,1197,10074
PC5324,1,2020-2021,elective,1152,10074
PC5325,1,2020-2021,elective,1057,10074
PC5326,1,2020-2021,elective,1025,10074
PC5327,1,2020-2021,elective,1022,10074
PC5328,1,2021-2022,compulsory,1256,10074
PC5329,1,2021-2022,compulsory-elective,1071,10074
PC5330,1,2021-2022,compulsory-elective,1072,10074
PC5331,1,2021-2022,compulsory-elective,1011,10074
PC5332,1,2021-2022,elective,1260,10074
PC5333,1,2021-2022,elective,1222,10074
PC5334,1,2021-2022,elective,1154,10074
PC5335,1,2021-2022,elective,1049,10074
PC5336,1,2022-2023,compulsory,1034,10074
PC5337,1,2022-2023,compulsory-elective,1202,10074
PC5338,1,2022-2023,compulsory-elective,1159,10074
PC5339,1,2022-2023,compulsory-elective,1061,10074
PC5340,1,2022-2023,compulsory-elective,1052,10074
PC5341,1,2022-2023,elective,1256,10074
PC5342,1,2022-2023,elective,1238,10074
PC5343,1,2022-2023,elective,1136,10074
PC5344,1,2022-2023,elective,1089,10074
PC5345,1,2022-2023,elective,1072,10074
PC5346,1,2022-2023,elective,1039,10074
PC5347,1,2023-2024,compulsory,1069,10074
PC5348,1,2023-2024,compulsory-elective,1223,10074
PC5349,1,2023-2024,compulsory-elective,1218,10074
PC5350,1,2023-2024,compulsory-elective,1156,10074
PC5351,1,2023-2024,elective,1284,10074
PC5352,1,2023-2024,elective,1273,10074
PC5353,1,2023-2024,elective,1163,10074
PC5354,1,2023-2024,elective,1136,10074
PC5355,1,2023-2024,elective,1133,10074
PC5356,1,2023-2024,elective,1102,10074
PC5357,2,2013-2014,compulsory,1264,10074
PC5358,2,2013-2014,compulsory-elective,1247,10074
PC5359,2,2013-2014,compulsory-elective,1172,10074
PC5360,2,2013-2014,compulsory-elective,1061,10074
PC5361,2,2013-2014,elective,1296,10074
PC5362,2,2013-2014,elective,1287,10074
PC5363,2,2013-2014,elective,1112,10074
PC5364,2,2013-2014,elective,1109,10074
PC5365,2,2013-2014,elective,1038,10074
PC5366,2,2013-2014,elective,1010,10074
PC5367,2,2014-2015,compulsory,1075,10074
PC5368,2,2014-2015,compulsory-elective,1216,10074
PC5369,2,2014-2015,compulsory-elective,1169,10074
PC5370,2,2014-2015,compulsory-elective,1126,10074
PC5371,2,2014-2015,elective,1298,10074
PC5372,2,2014-2015,elective,1266,10074
PC5373,2,2014-2015,elective,1127,10074
PC5374,2,2014-2015,elective,1123,10074
PC5375,2,2014-2015,elective,1099,10074
PC5376,2,2014-2015,elective,1030,10074
PC5377,2,2015-2016,compulsory,1266,10074
PC5378,2,2015-2016,compulsory,1062,10074
PC5379,2,2015-2016,compulsory-elective,1253,10074
PC5380,2,2015-2016,compulsory-elective,1171,10074
PC5381,2,2015-2016,compulsory-elective,1167,10074
PC5382,2,2015-2016,compulsory-elective,1119,10074
PC5383,2,2015-2016,elective,1279,10074
PC5384,2,2015-2016,elective,1195,10074
PC5385,2,2015-2016,elective,1184,10074
PC5386,2,2015-2016,elective,1078,10074
PC5387,2,2015-2016,elective,1075,10074
PC5388,2,2015-2016,elective,1073,10074
PC5389,2,2016-2017,compulsory,1287,10074
PC5390,2,2016-2017,compulsory,1057,10074
PC5391,2,2016-2017,compulsory-elective,1274,10074
PC5392,2,2016-2017,compulsory-elective,1164,10074
PC5393,2,2016-2017,compulsory-elective,1041,10074
PC5394,2,2016-2017,compulsory-elective,1021,10074
PC5395,2,2016-2017,elective,1261,10074
PC5396,2,2016-2017,elective,1238,10074
PC5397,2,2016-2017,elective,1151,10074
PC5398,2,2016-2017,elective,1149,10074
PC5399,2,2016-2017,elective,1103,10074
PC5400,2,2017-2018,compulsory,1247,10074
PC5401,2,2017-2018,compulsory,1034,10074
PC5402,2,2017-2018,compulsory,1166,10074
PC5403,2,2017-2018,compulsory,1165,10074
PC5404,2,2017-2018,elective,1128,10074
PC5405,2,2017-2018,elective,1123,10074
PC5406,2,2017-2018,elective,1072,10074
PC5407,2,2017-2018,elective,1056,10074
PC5408,2,2018-2019,compulsory,1122,10074
PC5409,2,2018-2019,compulsory-elective,1224,10074
PC5410,2,2018-2019,compulsory-elective,1202,10074
PC5411,2,2018-2019,compulsory-elective,1058,10074
PC5412,2,2018-2019,elective,1276,10074
PC5413,2,2018-2019,elective,1251,10074
PC5414,2,2018-2019,elective,1234,10074
PC5415,2,2018-2019,elective,1229,10074
PC5416,2,2018-2019,elective,1192,10074
PC5417,2,2019-2020,compulsory,1210,10074
PC5418,2,2019-2020,compulsory-elective,1197,10074
PC5419,2,2019-2020,compulsory-elective,1187,10074
PC5420,2,2019-2020,compulsory-elective,1036,10074
PC5421,2,2019-2020,compulsory-elective,1009,10074
PC5422,2,2019-2020,elective,1287,10074
PC5423,2,2019-2020,elective,1263,10074
PC5424,2,2019-2020,elective,1140,10074
PC5425,2,2019-2020,elective,1106,10074
PC5426,2,2019-2020,elective,1082,10074
PC5427,2,2020-2021,compulsory,1181,10074
PC5428,2,2020-2021,compulsory,1017,10074
PC5429,2,2020-2021,compulsory-elective,1243,10074
PC5430,2,2020-2021,compulsory-elective,1132,10074
PC5431,2,2020-2021,compulsory-elective,1023,10074
PC5432,2,2020-2021,elective,1268,10074
PC5433,2,2020-2021,elective,1238,10074
PC5434,2,2020-2021,elective,1086,10074
PC5435,2,2020-2021,elective,1064,10074
PC5436,2,2021-2022,compulsory,1046,10074
PC5437,2,2021-2022,compulsory,1009,10074
PC5438,2,2021-2022,compulsory,1178,10074
PC5439,2,2021-2022,compulsory,1170,10074
PC5440,2,2021-2022,elective,1213,10074
PC5441,2,2021-2022,elective,1214,10074
PC5442,2,2021-2022,elective,1209,10074
PC5443,2,2021-2022,elective,1143,10074
PC5444,2,2021-2022,elective,1139,10074
PC5445,2,2021-2022,elective,1064,10074
PC5446,2,2022-2023,compulsory,1067,10074
PC5447,2,2022-2023,compulsory,1036,10074
PC5448,2,2022-2023,compulsory,1193,10074
PC5449,2,2022-2023,compulsory,1053,10074
PC5450,2,2022-2023,elective,1231,10074
PC5451,2,2022-2023,elective,1194,10074
PC5452,2,2022-2023,elective,1139,10074
PC5453,2,2022-2023,elective,1082,10074
PC5454,2,2023-2024,compulsory,1048,10074
PC5455,2,2023-2024,compulsory-elective,1194,10074
PC5456,2,2023-2024,compulsory-elective,1153,10074
PC5457,2,2023-2024,compulsory-elective,1136,10074
PC5458,2,2023-2024,compulsory-elective,1033,10074
PC5459,2,2023-2024,elective,1263,10074
PC5460,2,2023-2024,elective,1264,10074
PC5461,2,2023-2024,elective,1185,10074
PC5462,2,2023-2024,elective,1131,10074
